heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-70,2,2,0,0,1,100,0,100,100,100,769.018071930294,"[1738, 3466]","[1738, 3466]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-70,2,2,0,0,2,100,0,100,100,100,769.018071930294,"[1738, 3466]","[1738, 3466]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-70,2,2,0,0,3,100,0,100,100,100,769.018071930294,"[1738, 3466]","[1738, 3466]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-80,1,1,0,0,1,100,0,100,100,100,769.018071930294,[2524],[2524],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-80,1,1,0,0,2,100,0,100,100,100,769.018071930294,[2524],[2524],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-80,1,1,0,0,3,100,0,100,100,100,769.018071930294,[2524],[2524],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-90,1,1,0,0,1,100,0,100,100,100,769.018071930294,[2541],[2541],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-90,1,1,0,0,2,100,0,100,100,100,769.018071930294,[2541],[2541],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-90,1,1,0,0,3,100,0,100,100,100,769.018071930294,[2541],[2541],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-100,4,4,0,0,1,100,0,100,100,100,769.018071930294,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-100,4,4,0,0,2,100,0,100,100,100,769.018071930294,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-fog-100,4,4,0,0,3,100,0,100,100,100,769.018071930294,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-10,1,0,1,0,1,0,0,0,0,0,769.018071930294,[2565],[],[2565],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-10,1,0,1,0,2,0,0,0,0,0,769.018071930294,[2565],[],[2565],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-10,1,0,1,0,3,0,0,0,0,0,769.018071930294,[2565],[],[2565],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-20,3,2,1,0,1,98,0,100,67,69,769.018071930294,"[1557, 2477, 2814]","[2477, 2814]",[1557],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-20,3,0,3,0,2,0,0,0,0,0,769.018071930294,"[1557, 2477, 2814]",[],"[1557, 2477, 2814]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-20,3,0,3,0,3,0,0,0,0,0,769.018071930294,"[1557, 2477, 2814]",[],"[1557, 2477, 2814]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-30,2,2,0,0,1,100,0,100,100,100,769.018071930294,"[2119, 2581]","[2119, 2581]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-30,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2119, 2581]",[],"[2119, 2581]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-30,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[2119, 2581]",[],"[2119, 2581]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-40,2,0,2,1,1,0,0,0,0,0,769.018071930294,"[2168, 2288, 2950]",[],"[2168, 2950]",[2288]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-40,2,0,2,1,2,0,0,0,0,0,769.018071930294,"[2168, 2288, 2950]",[],"[2168, 2950]",[2288]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-40,2,0,2,1,3,0,0,0,0,0,769.018071930294,"[2168, 2288, 2950]",[],"[2168, 2950]",[2288]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-50,2,0,2,0,1,0,0,0,0,0,769.018071930294,"[2138, 2488]",[],"[2138, 2488]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-50,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2138, 2488]",[],"[2138, 2488]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-50,2,2,0,0,3,100,0,100,100,100,769.018071930294,"[2138, 2488]","[2138, 2488]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-60,2,2,0,0,1,100,0,100,100,100,769.018071930294,"[2262, 2610]","[2262, 2610]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-60,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2262, 2610]",[],"[2262, 2610]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-60,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[2262, 2610]",[],"[2262, 2610]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-70,2,2,0,0,1,100,0,100,100,100,769.018071930294,"[2154, 2614]","[2154, 2614]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-70,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2154, 2614]",[],"[2154, 2614]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-70,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[2154, 2614]",[],"[2154, 2614]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-80,3,3,0,0,1,100,0,100,100,100,769.018071930294,"[1550, 2428, 2761]","[1550, 2428, 2761]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-80,3,0,3,0,2,0,0,0,0,0,769.018071930294,"[1550, 2428, 2761]",[],"[1550, 2428, 2761]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-80,3,0,3,0,3,0,0,0,0,0,769.018071930294,"[1550, 2428, 2761]",[],"[1550, 2428, 2761]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-90,2,2,0,1,1,100,0,100,100,100,769.018071930294,"[2053, 2521, 2537]","[2053, 2521]",[],[2537]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-90,2,0,2,1,2,0,0,0,0,0,769.018071930294,"[2053, 2521, 2537]",[],"[2053, 2521]",[2537]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-90,2,0,2,1,3,0,0,0,0,0,769.018071930294,"[2053, 2521, 2537]",[],"[2053, 2521]",[2537]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-100,2,0,2,0,1,0,0,0,0,0,769.018071930294,"[2192, 2547]",[],"[2192, 2547]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-100,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2192, 2547]",[],"[2192, 2547]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-rain-100,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[2192, 2547]",[],"[2192, 2547]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-10,3,2,1,0,1,98,0,100,67,69,769.018071930294,"[2103, 2232, 2705]","[2232, 2705]",[2103],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-10,2,0,2,1,2,0,0,0,0,0,769.018071930294,"[2103, 2232, 2705]",[],"[2103, 2705]",[2232]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-10,2,0,2,1,3,0,0,0,0,0,769.018071930294,"[2103, 2232, 2705]",[],"[2103, 2705]",[2232]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-20,2,0,2,1,1,0,0,0,0,0,769.018071930294,"[2191, 2264, 2798]",[],"[2191, 2798]",[2264]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-20,2,0,2,1,2,0,0,0,0,0,769.018071930294,"[2191, 2264, 2798]",[],"[2191, 2798]",[2264]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-20,2,0,2,1,3,0,0,0,0,0,769.018071930294,"[2191, 2264, 2798]",[],"[2191, 2798]",[2264]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-30,2,0,2,0,1,0,0,0,0,0,769.018071930294,"[2123, 2608]",[],"[2123, 2608]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-30,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2123, 2608]",[],"[2123, 2608]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-30,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[2123, 2608]",[],"[2123, 2608]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-40,2,0,2,0,1,0,0,0,0,0,769.018071930294,"[1601, 3390]",[],"[1601, 3390]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-40,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[1601, 3390]",[],"[1601, 3390]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-40,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[1601, 3390]",[],"[1601, 3390]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-50,3,0,3,0,1,0,0,0,0,0,769.018071930294,"[2115, 2254, 2632]",[],"[2115, 2254, 2632]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-50,3,2,1,0,2,98,0,100,67,69,769.018071930294,"[2115, 2254, 2632]","[2254, 2632]",[2115],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-50,2,0,2,1,3,0,0,0,0,0,769.018071930294,"[2115, 2254, 2632]",[],"[2115, 2632]",[2254]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-60,2,2,0,0,1,100,0,100,100,100,769.018071930294,"[2362, 2750]","[2362, 2750]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-60,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2362, 2750]",[],"[2362, 2750]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-60,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[2362, 2750]",[],"[2362, 2750]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-70,2,0,2,0,1,0,0,0,0,0,769.018071930294,"[2382, 2756]",[],"[2382, 2756]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-70,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2382, 2756]",[],"[2382, 2756]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-70,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[2382, 2756]",[],"[2382, 2756]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-90,2,0,2,0,1,0,0,0,0,0,769.018071930294,"[2484, 2855]",[],"[2484, 2855]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-90,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2484, 2855]",[],"[2484, 2855]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-90,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[2484, 2855]",[],"[2484, 2855]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-100,2,2,0,0,1,100,0,100,100,100,769.018071930294,"[2336, 2801]","[2336, 2801]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-100,2,0,2,0,2,0,0,0,0,0,769.018071930294,"[2336, 2801]",[],"[2336, 2801]",[]
track1-MSE-latent2-selforacle,rec. loss,max,ood\xai-track1-snow-100,2,0,2,0,3,0,0,0,0,0,769.018071930294,"[2336, 2801]",[],"[2336, 2801]",[]
